idsubsls;idsls;kdprov;kdkab;kdkec;kddesa;kdsls;kdsubsls;nmprov;nmkab;nmkec;nmdesa;nmsls;centroid_y;centroid_x
6.40103E+15;6.40103E+13;64;1;30;5;3;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG;RT 003;-2.02623;116.145529
6.40103E+15;6.40103E+13;64;1;30;5;4;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG;RT 004;-2.00298;116.160253
6.40103E+15;6.40103E+13;64;1;30;5;5;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG;RT 005;-2.01702;116.132445
6.40103E+15;6.40103E+13;64;1;30;5;6;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG;RT 006;-2.02739;116.126032
6.40103E+15;6.40103E+13;64;1;30;5;7;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG;RT 007;-2.02456;116.134771
6.40103E+15;6.40103E+13;64;1;30;5;8;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG;RT 008;-2.01895;116.17415
6.40103E+15;6.40103E+13;64;1;30;5;9;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG;RT 009;-2.01091;116.17481
6.40103E+15;6.40103E+13;64;1;30;5;10;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG;RT 010;-2.02264;116.168998
6.40103E+15;6.40103E+13;64;1;30;5;11;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG;RT 011;-2.02207;116.174293
6.40103E+15;6.40103E+13;64;1;30;6;1;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 001;-1.9897;116.189703
6.40103E+15;6.40103E+13;64;1;30;6;2;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 005;-1.9763;116.187741
6.40103E+15;6.40103E+13;64;1;30;6;6;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 007;-1.9868;116.186688
6.40103E+15;6.40103E+13;64;1;30;6;23;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 003;-1.98002;116.187962
6.40103E+15;6.40103E+13;64;1;30;6;24;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 022;-1.98145;116.183419
6.40103E+15;6.40103E+13;64;1;30;6;25;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 010;-1.98615;116.181265
6.40103E+15;6.40103E+13;64;1;30;6;26;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 009;-1.98556;116.184422
6.40103E+15;6.40103E+13;64;1;30;6;27;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 014;-1.99184;116.183344
6.40103E+15;6.40103E+13;64;1;30;6;28;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 012;-1.9932;116.18659
6.40103E+15;6.40103E+13;64;1;30;6;29;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 016;-1.99541;116.189847
6.40103E+15;6.40103E+13;64;1;30;6;30;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 018;-1.9996;116.192823
6.40103E+15;6.40103E+13;64;1;30;6;31;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 020;-2.00031;116.189226
6.40103E+15;6.40103E+13;64;1;30;6;32;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 002;-1.98388;116.18869
6.40103E+15;6.40103E+13;64;1;30;6;33;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 004;-1.97779;116.190329
6.40103E+15;6.40103E+13;64;1;30;6;34;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 006;-1.9799;116.185844
6.40103E+15;6.40103E+13;64;1;30;6;35;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 008;-1.98511;116.186003
6.40103E+15;6.40103E+13;64;1;30;6;36;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 011;-1.98917;116.182123
6.40103E+15;6.40103E+13;64;1;30;6;37;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 021;-1.98325;116.18182
6.40103E+15;6.40103E+13;64;1;30;6;38;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 023;-1.97818;116.18169
6.40103E+15;6.40103E+13;64;1;30;6;39;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 013;-1.99443;116.184012
6.40103E+15;6.40103E+13;64;1;30;6;40;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 015;-1.99217;116.180255
6.40103E+15;6.40103E+13;64;1;30;6;41;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 017;-1.99661;116.192474
6.40103E+15;6.40103E+13;64;1;30;6;42;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 019;-2.00186;116.191976
6.40103E+15;6.40103E+13;64;1;30;6;1001;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;KEBUN SAWIT;-1.98336;116.177584
6.40103E+15;6.40103E+13;64;1;30;6;1002;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;SAWAH;-1.97216;116.187682
6.40103E+15;6.40103E+13;64;1;30;6;1003;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;SAWAH;-1.98834;116.197248
6.40103E+15;6.40103E+13;64;1;30;6;1004;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;KEBUN SAWIT;-2.01108;116.189617
6.40103E+15;6.40103E+13;64;1;30;7;1;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;PASIR BELENGKONG;RT 001;-1.94255;116.234805
6.40103E+15;6.40103E+13;64;1;30;7;2;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;PASIR BELENGKONG;RT 002;-1.94697;116.237964
6.40103E+15;6.40103E+13;64;1;30;7;3;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;PASIR BELENGKONG;RT 003;-1.94869;116.228786
6.40103E+15;6.40103E+13;64;1;30;7;4;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;PASIR BELENGKONG;RT 004;-1.94057;116.221315
6.40103E+15;6.40103E+13;64;1;30;7;5;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;PASIR BELENGKONG;RT 005;-1.94762;116.21321
6.40103E+15;6.40103E+13;64;1;30;7;6;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;PASIR BELENGKONG;RT 006;-1.94899;116.21073
6.40103E+15;6.40103E+13;64;1;30;7;7;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;PASIR BELENGKONG;RT 007;-1.95323;116.209444
6.40103E+15;6.40103E+13;64;1;30;7;8;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;PASIR BELENGKONG;RT 008;-1.95838;116.216668
6.40103E+15;6.40103E+13;64;1;30;7;9;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;PASIR BELENGKONG;RT 009;-1.97383;116.210927
6.40103E+15;6.40103E+13;64;1;30;7;10;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;PASIR BELENGKONG;RT 010;-1.99021;116.230622
6.40103E+15;6.40103E+13;64;1;30;7;11;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;PASIR BELENGKONG;RT 011;-2.00193;116.214347
6.40103E+15;6.40103E+13;64;1;30;7;12;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;PASIR BELENGKONG;RT 012;-1.95298;116.229096
6.40103E+15;6.40103E+13;64;1;30;8;1;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SENIUNG JAYA;RT 001;-2.02383;116.216133
6.40103E+15;6.40103E+13;64;1;30;8;2;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SENIUNG JAYA;RT 002;-2.02639;116.21937
6.40103E+15;6.40103E+13;64;1;30;8;3;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SENIUNG JAYA;RT 003;-2.02652;116.221447
6.40103E+15;6.40103E+13;64;1;30;8;4;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SENIUNG JAYA;RT 004;-2.02426;116.226946
6.40103E+15;6.40103E+13;64;1;30;8;5;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SENIUNG JAYA;RT 005;-2.02776;116.229081
6.40103E+15;6.40103E+13;64;1;30;8;6;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SENIUNG JAYA;RT 006;-2.02297;116.240669
6.40103E+15;6.40103E+13;64;1;30;8;7;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SENIUNG JAYA;RT 007;-2.02655;116.224113
6.40103E+15;6.40103E+13;64;1;30;8;8;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SENIUNG JAYA;RT 008;-2.0231;116.225566
6.40103E+15;6.40103E+13;64;1;30;8;1001;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SENIUNG JAYA;PERKEBUNAN SAWIT;-2.02006;116.209211
6.40103E+15;6.40103E+13;64;1;30;8;1002;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SENIUNG JAYA;PERKEBUNAN SAWIT;-2.04994;116.236685
6.40103E+15;6.40103E+13;64;1;30;9;1;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;RT 001;-1.97517;116.25383
6.40103E+15;6.40103E+13;64;1;30;9;2;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;RT 002;-1.98059;116.252995
6.40103E+15;6.40103E+13;64;1;30;9;3;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;RT 003;-1.98112;116.257525
6.40103E+15;6.40103E+13;64;1;30;9;4;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;RT 004;-1.98085;116.259035
6.40103E+15;6.40103E+13;64;1;30;9;5;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;RT 005;-1.97734;116.26138
6.40103E+15;6.40103E+13;64;1;30;9;6;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;RT 006;-1.98413;116.258711
6.40103E+15;6.40103E+13;64;1;30;9;7;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;RT 007;-1.98407;116.263729
6.40103E+15;6.40103E+13;64;1;30;9;8;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;RT 008;-1.98907;116.257806
6.40103E+15;6.40103E+13;64;1;30;9;9;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;RT 009;-1.99571;116.257845
6.40103E+15;6.40103E+13;64;1;30;9;10;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;RT 010;-1.98859;116.253846
6.40103E+15;6.40103E+13;64;1;30;9;11;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;RT 011;-1.99313;116.25652
6.40103E+15;6.40103E+13;64;1;30;9;12;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;RT 012;-1.99306;116.255558
6.40103E+15;6.40103E+13;64;1;30;9;13;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;RT 013;-1.99335;116.254474
6.40103E+15;6.40103E+13;64;1;30;9;14;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;RT 014;-1.99314;116.253423
6.40103E+15;6.40103E+13;64;1;30;9;15;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;RT 015;-1.99378;116.252461
6.40103E+15;6.40103E+13;64;1;30;9;16;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;RT 016;-1.99282;116.251287
6.40103E+15;6.40103E+13;64;1;30;9;17;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;RT 017;-1.99388;116.249757
6.40103E+15;6.40103E+13;64;1;30;9;18;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;RT 018;-1.99946;116.242215
6.40103E+15;6.40103E+13;64;1;30;9;19;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;RT 019;-1.99101;116.24514
6.40103E+15;6.40103E+13;64;1;30;9;20;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;RT 020;-1.98342;116.242475
6.40103E+15;6.40103E+13;64;1;30;9;21;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;RT 021;-2.00375;116.251002
6.40103E+15;6.40103E+13;64;1;30;9;22;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;RT 022;-1.98502;116.252938
6.40103E+15;6.40103E+13;64;1;30;9;23;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;RT 023;-2.02599;116.264369
6.40103E+15;6.40103E+13;64;1;30;9;1001;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;KEBUN PLASMA;-2.00209;116.26769
6.40103E+15;6.40103E+13;64;1;30;9;1002;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;KEBUN;-1.97384;116.272159
6.40103E+15;6.40103E+13;64;1;30;10;1;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN;RT 001;-1.94631;116.250376
6.40103E+15;6.40103E+13;64;1;30;10;2;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN;RT 002;-1.93042;116.277249
6.40103E+15;6.40103E+13;64;1;30;10;3;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN;RT 003;-1.92612;116.254484
6.40103E+15;6.40103E+13;64;1;30;10;4;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN;RT 004;-1.95946;116.253873
6.40103E+15;6.40103E+13;64;1;30;10;5;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN;RT 005;-1.94499;116.247473
6.40103E+15;6.40103E+13;64;1;30;10;6;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN;RT 006;-1.9448;116.250535
6.40103E+15;6.40103E+13;64;1;30;10;7;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN;RT 007;-1.93918;116.248083
6.40103E+15;6.40103E+13;64;1;30;10;8;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN;RT 008;-1.93741;116.25102
6.40103E+15;6.40103E+13;64;1;30;10;9;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN;RT 009;-1.92405;116.285698
6.40103E+15;6.40103E+13;64;1;30;10;10;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN;RT 010;-1.92789;116.28991
6.40103E+15;6.40103E+13;64;1;30;10;11;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN;RT 011;-1.92186;116.288663
6.40103E+15;6.40103E+13;64;1;30;10;12;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN;RT 012;-1.9255;116.2924
6.40103E+15;6.40103E+13;64;1;30;10;1001;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN;KEBUN;-1.94422;116.291334
6.40103E+15;6.40103E+13;64;1;30;11;1;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN BARU;RT 001;-1.96561;116.306591
6.40103E+15;6.40103E+13;64;1;30;11;3;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN BARU;RT 003;-1.96302;116.301553
6.40103E+15;6.40103E+13;64;1;30;11;17;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN BARU;RT 002;-1.97224;116.304882
6.40103E+15;6.40103E+13;64;1;30;11;18;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN BARU;RT 004;-1.96358;116.312527
6.40103E+15;6.40103E+13;64;1;30;11;19;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN BARU;RT 005;-1.95619;116.312701
6.40103E+15;6.40103E+13;64;1;30;11;20;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN BARU;RT 006;-1.96963;116.31159
6.40103E+15;6.40103E+13;64;1;30;11;21;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN BARU;RT 007;-1.97562;116.314345
6.40103E+15;6.40103E+13;64;1;30;11;22;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN BARU;RT 008;-1.97499;116.309228
6.40103E+15;6.40103E+13;64;1;30;11;23;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN BARU;RT 009;-1.97396;116.298106
6.40103E+15;6.40103E+13;64;1;30;11;1001;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN BARU;KEBUN SAWIT;-1.98057;116.300301
6.40103E+15;6.40103E+13;64;1;30;12;1;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN;RT 001;-2.01441;116.352086
6.40103E+15;6.40103E+13;64;1;30;12;2;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN;RT 002;-1.98283;116.375265
6.40103E+15;6.40103E+13;64;1;30;12;3;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN;RT 003;-1.945;116.325081
6.40103E+15;6.40103E+13;64;1;30;12;4;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN;RT 004;-1.93999;116.37134
6.40103E+15;6.40103E+13;64;1;30;12;5;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN;RT 005;-1.8962;116.361102
6.40103E+15;6.40103E+13;64;1;30;12;6;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN;RT 006;-2.04423;116.383453
6.40103E+15;6.40103E+13;64;1;30;12;7;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN;RT 007;-2.02306;116.305368
6.40103E+15;6.40103E+13;64;1;30;12;8;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN;RT 008;-2.03936;116.362481
6.40103E+15;6.40103E+13;64;1;30;12;9;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN;RT 009;-2.02673;116.383575
6.40103E+15;6.40103E+13;64;1;30;12;10;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN;RT 010;-2.03014;116.431673
6.40103E+15;6.40103E+13;64;1;30;12;11;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN;RT 011;-2.00831;116.378377
6.40103E+15;6.40103E+13;64;1;30;12;12;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN;RT 012;-2.05549;116.364514
6.40103E+15;6.40103E+13;64;1;30;12;13;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN;RT 013;-2.03881;116.40327
6.40103E+15;6.40103E+13;64;1;30;12;14;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN;RT 014;-2.00396;116.418417
6.40103E+15;6.40103E+13;64;1;30;12;15;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN;RT 015;-2.03141;116.340121
6.40103E+15;6.40103E+13;64;1;30;13;1;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;OLONG PINANG;RT 001;-1.96935;116.11847
6.40103E+15;6.40103E+13;64;1;30;13;2;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;OLONG PINANG;RT 002;-1.97918;116.125904
6.40103E+15;6.40103E+13;64;1;30;13;3;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;OLONG PINANG;RT 003;-1.93433;116.123051
6.40103E+15;6.40103E+13;64;1;30;13;4;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;OLONG PINANG;RT 004;-1.92277;116.119912
6.40103E+15;6.40103E+13;64;1;30;13;5;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;OLONG PINANG;RT 005;-1.92705;116.126293
6.40103E+15;6.40103E+13;64;1;30;14;1;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUNGE BATU;RT 001;-1.92309;116.450463
6.40103E+15;6.40103E+13;64;1;30;14;2;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUNGE BATU;RT 002;-1.94941;116.443638
6.40103E+15;6.40103E+13;64;1;30;14;3;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUNGE BATU;RT 003;-1.93731;116.419234
6.40103E+15;6.40103E+13;64;1;30;15;1;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG KETEBAN;RT 001;-1.9616;116.196024
6.40103E+15;6.40103E+13;64;1;30;15;2;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG KETEBAN;RT 002;-1.95578;116.190938
6.40103E+15;6.40103E+13;64;1;30;15;3;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG KETEBAN;RT 003;-1.94579;116.199274
6.40103E+15;6.40103E+13;64;1;30;15;4;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG KETEBAN;RT 004;-1.96769;116.175941
6.40104E+15;6.40104E+13;64;1;40;1;1;0;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JANJU;RT 001;-1.85691;116.169927
6.40104E+15;6.40104E+13;64;1;40;1;2;0;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JANJU;RT 002;-1.85145;116.156482
6.40104E+15;6.40104E+13;64;1;40;1;3;0;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JANJU;RT 003;-1.8359;116.155127
6.40104E+15;6.40104E+13;64;1;40;1;4;0;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JANJU;RT 004;-1.86487;116.135081
6.40104E+15;6.40104E+13;64;1;40;1;5;0;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JANJU;RT 005;-1.83142;116.140237
6.40104E+15;6.40104E+13;64;1;40;1;6;0;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JANJU;RT 006;-1.85492;116.163649
6.40104E+15;6.40104E+13;64;1;40;1;7;0;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JANJU;RT 007;-1.84738;116.164327
6.40104E+15;6.40104E+13;64;1;40;1;8;1;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JANJU;RT 008;-1.86088;116.17239
6.40104E+15;6.40104E+13;64;1;40;1;8;2;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JANJU;RT 008;-1.82472;116.182628
6.40104E+15;6.40104E+13;64;1;40;1;8;3;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JANJU;RT 008;-1.86143;116.174223
6.40104E+15;6.40104E+13;64;1;40;2;1;0;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SEMPULANG;RT 001;-1.85799;116.160418
6.40104E+15;6.40104E+13;64;1;40;2;2;0;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SEMPULANG;RT 002;-1.85521;116.153979
6.40104E+15;6.40104E+13;64;1;40;2;3;0;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SEMPULANG;RT 003;-1.86373;116.147365
6.40104E+15;6.40104E+13;64;1;40;2;4;0;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SEMPULANG;RT 004;-1.85594;116.150343
6.40104E+15;6.40104E+13;64;1;40;2;5;0;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SEMPULANG;RT 005;-1.85403;116.148735
6.40104E+15;6.40104E+13;64;1;40;2;6;0;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SEMPULANG;RT 006;-1.85929;116.153205
6.40104E+15;6.40104E+13;64;1;40;2;7;0;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SEMPULANG;RT 007;-1.86863;116.159188
6.40104E+15;6.40104E+13;64;1;40;2;8;0;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SEMPULANG;RT 008;-1.86276;116.152897
6.40104E+15;6.40104E+13;64;1;40;2;9;0;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SEMPULANG;RT 009;-1.86711;116.151958
6.40104E+15;6.40104E+13;64;1;40;2;10;0;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SEMPULANG;RT 010;-1.87253;116.151827
6.40104E+15;6.40104E+13;64;1;40;2;11;0;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SEMPULANG;RT 011;-1.86516;116.152538
6.40104E+15;6.40104E+13;64;1;40;3;1;0;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TEPIAN BATANG;RT 001;-1.91361;116.178045
6.40104E+15;6.40104E+13;64;1;40;3;2;1;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TEPIAN BATANG;RT 002;-1.90361;116.186163
6.40104E+15;6.40104E+13;64;1;40;3;2;2;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TEPIAN BATANG;RT 002;-1.90292;116.184694
6.40104E+15;6.40104E+13;64;1;40;3;3;0;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TEPIAN BATANG;RT 003;-1.89739;116.18447
6.40104E+15;6.40104E+13;64;1;40;3;4;1;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TEPIAN BATANG;RT 004;-1.88952;116.177419
6.40104E+15;6.40104E+13;64;1;40;3;4;2;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TEPIAN BATANG;RT 004;-1.88695;116.1845
6.40104E+15;6.40104E+13;64;1;40;3;5;1;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TEPIAN BATANG;RT 005;-1.87998;116.174431
6.40104E+15;6.40104E+13;64;1;40;3;5;2;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TEPIAN BATANG;RT 005;-1.87899;116.178698
6.40104E+15;6.40104E+13;64;1;40;3;5;3;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TEPIAN BATANG;RT 005;-1.87905;116.17655
6.40104E+15;6.40104E+13;64;1;40;3;6;1;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TEPIAN BATANG;RT 006;-1.88713;116.166361
6.40104E+15;6.40104E+13;64;1;40;3;6;2;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TEPIAN BATANG;RT 006;-1.88068;116.166707
6.40104E+15;6.40104E+13;64;1;40;3;6;3;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TEPIAN BATANG;RT 006;-1.8868;116.173347
6.40104E+15;6.40104E+13;64;1;40;3;6;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TEPIAN BATANG;RT 006;-1.88797;116.172169
