idsubsls;idsls;kdprov;kdkab;kdkec;kddesa;kdsls;kdsubsls;nmprov;nmkab;nmkec;nmdesa;nmsls;centroid_y;centroid_x
6401050002001502;64010500020015;64;1;050;002;0015;2;KALIMANTAN TIMUR;PASER;KUARO;KUARO;RT 015;-1.83727;116.027041
6401050002001601;64010500020016;64;1;050;002;0016;1;KALIMANTAN TIMUR;PASER;KUARO;KUARO;RT 016;-1.83414;116.026354
6401050002001602;64010500020016;64;1;050;002;0016;2;KALIMANTAN TIMUR;PASER;KUARO;KUARO;RT 016;-1.84538;116.052777
6401050002001700;64010500020017;64;1;050;002;0017;0;KALIMANTAN TIMUR;PASER;KUARO;KUARO;RT 017;-1.82503;116.075309
6401050002001800;64010500020018;64;1;050;002;0018;0;KALIMANTAN TIMUR;PASER;KUARO;KUARO;RT 018;-1.82704;116.076605
6401050002001900;64010500020019;64;1;050;002;0019;0;KALIMANTAN TIMUR;PASER;KUARO;KUARO;RT 019;-1.80878;116.084589
6401050002002000;64010500020020;64;1;050;002;0020;0;KALIMANTAN TIMUR;PASER;KUARO;KUARO;RT 020;-1.85958;116.081425
6401050002100100;64010500021001;64;1;050;002;1001;0;KALIMANTAN TIMUR;PASER;KUARO;KUARO;PERKEBUNAN SAWIT;-1.85986;116.036731
6401050002100200;64010500021002;64;1;050;002;1002;0;KALIMANTAN TIMUR;PASER;KUARO;KUARO;PERKEBUNAN SAWIT;-1.81577;116.047054
6401050002100300;64010500021003;64;1;050;002;1003;0;KALIMANTAN TIMUR;PASER;KUARO;KUARO;PERKEBUNAN SAWIT;-1.81176;116.093422
6401050002200400;64010500022004;64;1;050;002;2004;0;KALIMANTAN TIMUR;PASER;KUARO;KUARO;HUTAN MANGROVE;-1.82018;116.104516
6401050002200500;64010500022005;64;1;050;002;2005;0;KALIMANTAN TIMUR;PASER;KUARO;KUARO;HUTAN;-1.84077;116.052098
6401050003000101;64010500030001;64;1;050;003;0001;1;KALIMANTAN TIMUR;PASER;KUARO;PONDONG BARU;RT 001;-1.80498;116.251885
6401050003000102;64010500030001;64;1;050;003;0001;2;KALIMANTAN TIMUR;PASER;KUARO;PONDONG BARU;RT 001;-1.82073;116.283431
6401050003000201;64010500030002;64;1;050;003;0002;1;KALIMANTAN TIMUR;PASER;KUARO;PONDONG BARU;RT 002;-1.82332;116.25253
6401050003000202;64010500030002;64;1;050;003;0002;2;KALIMANTAN TIMUR;PASER;KUARO;PONDONG BARU;RT 002;-1.80923;116.247998
6401050003000301;64010500030003;64;1;050;003;0003;1;KALIMANTAN TIMUR;PASER;KUARO;PONDONG BARU;RT 003;-1.81249;116.247849
6401050003000302;64010500030003;64;1;050;003;0003;2;KALIMANTAN TIMUR;PASER;KUARO;PONDONG BARU;RT 003;-1.82182;116.245589
6401050003000400;64010500030004;64;1;050;003;0004;0;KALIMANTAN TIMUR;PASER;KUARO;PONDONG BARU;RT 004;-1.80406;116.248196
6401050003000500;64010500030005;64;1;050;003;0005;0;KALIMANTAN TIMUR;PASER;KUARO;PONDONG BARU;RT 005;-1.80384;116.242589
6401050003000600;64010500030006;64;1;050;003;0006;0;KALIMANTAN TIMUR;PASER;KUARO;PONDONG BARU;RT 006;-1.80652;116.215426
6401050003000700;64010500030007;64;1;050;003;0007;0;KALIMANTAN TIMUR;PASER;KUARO;PONDONG BARU;RT 007;-1.8113;116.334891
6401050004000100;64010500040001;64;1;050;004;0001;0;KALIMANTAN TIMUR;PASER;KUARO;RANGAN;RT 001;-1.80343;116.092776
6401050004000200;64010500040002;64;1;050;004;0002;0;KALIMANTAN TIMUR;PASER;KUARO;RANGAN;RT 002;-1.7954;116.098817
6401050004000300;64010500040003;64;1;050;004;0003;0;KALIMANTAN TIMUR;PASER;KUARO;RANGAN;RT 003;-1.78915;116.099724
6401050004000400;64010500040004;64;1;050;004;0004;0;KALIMANTAN TIMUR;PASER;KUARO;RANGAN;RT 004;-1.78206;116.105036
6401050004000500;64010500040005;64;1;050;004;0005;0;KALIMANTAN TIMUR;PASER;KUARO;RANGAN;RT 005;-1.79886;116.122792
6401050004000600;64010500040006;64;1;050;004;0006;0;KALIMANTAN TIMUR;PASER;KUARO;RANGAN;RT 006;-1.79715;116.122243
6401050004000700;64010500040007;64;1;050;004;0007;0;KALIMANTAN TIMUR;PASER;KUARO;RANGAN;RT 007;-1.79523;116.122883
6401050004000800;64010500040008;64;1;050;004;0008;0;KALIMANTAN TIMUR;PASER;KUARO;RANGAN;RT 008;-1.7953;116.118676
6401050004000900;64010500040009;64;1;050;004;0009;0;KALIMANTAN TIMUR;PASER;KUARO;RANGAN;RT 009;-1.79335;116.121266
6401050004001000;64010500040010;64;1;050;004;0010;0;KALIMANTAN TIMUR;PASER;KUARO;RANGAN;RT 010;-1.79107;116.121014
6401050004001100;64010500040011;64;1;050;004;0011;0;KALIMANTAN TIMUR;PASER;KUARO;RANGAN;RT 011;-1.77127;116.114821
6401050004001200;64010500040012;64;1;050;004;0012;0;KALIMANTAN TIMUR;PASER;KUARO;RANGAN;RT 012;-1.76895;116.063014
6401050004001300;64010500040013;64;1;050;004;0013;0;KALIMANTAN TIMUR;PASER;KUARO;RANGAN;RT 013;-1.79708;116.127577
6401050004100100;64010500041001;64;1;050;004;1001;0;KALIMANTAN TIMUR;PASER;KUARO;RANGAN;PERKEBUNAN SAWIT;-1.7774;116.101915
6401050004200200;64010500042002;64;1;050;004;2002;0;KALIMANTAN TIMUR;PASER;KUARO;RANGAN;HUTAN BAKAU;-1.79607;116.134763
6401050005000100;64010500050001;64;1;050;005;0001;0;KALIMANTAN TIMUR;PASER;KUARO;MODANG;RT 001;-1.71313;116.120264
6401050005000200;64010500050002;64;1;050;005;0002;0;KALIMANTAN TIMUR;PASER;KUARO;MODANG;RT 002;-1.72752;116.117861
6401050005000300;64010500050003;64;1;050;005;0003;0;KALIMANTAN TIMUR;PASER;KUARO;MODANG;RT 003;-1.74873;116.115844
6401050005000400;64010500050004;64;1;050;005;0004;0;KALIMANTAN TIMUR;PASER;KUARO;MODANG;RT 004;-1.76218;116.131666
6401050005000500;64010500050005;64;1;050;005;0005;0;KALIMANTAN TIMUR;PASER;KUARO;MODANG;RT 005;-1.76494;116.129473
6401050005000600;64010500050006;64;1;050;005;0006;0;KALIMANTAN TIMUR;PASER;KUARO;MODANG;RT 006;-1.76802;116.131591
6401050005000700;64010500050007;64;1;050;005;0007;0;KALIMANTAN TIMUR;PASER;KUARO;MODANG;RT 007;-1.71168;116.140908
6401050005100100;64010500051001;64;1;050;005;1001;0;KALIMANTAN TIMUR;PASER;KUARO;MODANG;PERKEBUNAN SAWIT / BAKAU;-1.75626;116.157691
6401050005200200;64010500052002;64;1;050;005;2002;0;KALIMANTAN TIMUR;PASER;KUARO;MODANG;HUTAN;-1.70591;116.077508
6401050006000100;64010500060001;64;1;050;006;0001;0;KALIMANTAN TIMUR;PASER;KUARO;PASIR MAYANG;RT 001;-1.77439;116.213698
6401050006000200;64010500060002;64;1;050;006;0002;0;KALIMANTAN TIMUR;PASER;KUARO;PASIR MAYANG;RT 002;-1.77797;116.217587
6401050006000300;64010500060003;64;1;050;006;0003;0;KALIMANTAN TIMUR;PASER;KUARO;PASIR MAYANG;RT 003;-1.77806;116.218598
6401050006000400;64010500060004;64;1;050;006;0004;0;KALIMANTAN TIMUR;PASER;KUARO;PASIR MAYANG;RT 004;-1.77774;116.21926
6401050006000500;64010500060005;64;1;050;006;0005;0;KALIMANTAN TIMUR;PASER;KUARO;PASIR MAYANG;RT 005;-1.7784;116.220348
6401050006000600;64010500060006;64;1;050;006;0006;0;KALIMANTAN TIMUR;PASER;KUARO;PASIR MAYANG;RT 006;-1.75363;116.202785
6401050006000700;64010500060007;64;1;050;006;0007;0;KALIMANTAN TIMUR;PASER;KUARO;PASIR MAYANG;RT 007;-1.74885;116.250172
6401050006000800;64010500060008;64;1;050;006;0008;0;KALIMANTAN TIMUR;PASER;KUARO;PASIR MAYANG;RT 008;-1.73009;116.189867
6401050006000900;64010500060009;64;1;050;006;0009;0;KALIMANTAN TIMUR;PASER;KUARO;PASIR MAYANG;RT 009;-1.77571;116.217272
6401050006001000;64010500060010;64;1;050;006;0010;0;KALIMANTAN TIMUR;PASER;KUARO;PASIR MAYANG;RT 010;-1.77655;116.219796
6401050006001100;64010500060011;64;1;050;006;0011;0;KALIMANTAN TIMUR;PASER;KUARO;PASIR MAYANG;RT 011;-1.77721;116.23693
6401050006100100;64010500061001;64;1;050;006;1001;0;KALIMANTAN TIMUR;PASER;KUARO;PASIR MAYANG;KEBUN SAWIT;-1.72073;116.191788
6401050007000100;64010500070001;64;1;050;007;0001;0;KALIMANTAN TIMUR;PASER;KUARO;SANDELEY;RT 001;-1.68075;116.17087
6401050007000200;64010500070002;64;1;050;007;0002;0;KALIMANTAN TIMUR;PASER;KUARO;SANDELEY;RT 002;-1.69141;116.16523
6401050007000300;64010500070003;64;1;050;007;0003;0;KALIMANTAN TIMUR;PASER;KUARO;SANDELEY;RT 003;-1.69445;116.139823
6401050007000400;64010500070004;64;1;050;007;0004;0;KALIMANTAN TIMUR;PASER;KUARO;SANDELEY;RT 004;-1.70248;116.121766
6401050007000500;64010500070005;64;1;050;007;0005;0;KALIMANTAN TIMUR;PASER;KUARO;SANDELEY;RT 005;-1.67543;116.131152
6401050007000600;64010500070006;64;1;050;007;0006;0;KALIMANTAN TIMUR;PASER;KUARO;SANDELEY;RT 006;-1.71423;116.159647
6401050007000700;64010500070007;64;1;050;007;0007;0;KALIMANTAN TIMUR;PASER;KUARO;SANDELEY;RT 007;-1.71651;116.158847
6401050007000800;64010500070008;64;1;050;007;0008;0;KALIMANTAN TIMUR;PASER;KUARO;SANDELEY;RT 008;-1.71522;116.161135
6401050007000900;64010500070009;64;1;050;007;0009;0;KALIMANTAN TIMUR;PASER;KUARO;SANDELEY;RT 009;-1.6803;116.125466
6401050007001000;64010500070010;64;1;050;007;0010;0;KALIMANTAN TIMUR;PASER;KUARO;SANDELEY;RT 010;-1.68352;116.122246
6401050007001100;64010500070011;64;1;050;007;0011;0;KALIMANTAN TIMUR;PASER;KUARO;SANDELEY;RT 011;-1.68792;116.111201
6401050007001200;64010500070012;64;1;050;007;0012;0;KALIMANTAN TIMUR;PASER;KUARO;SANDELEY;RT 012;-1.68925;116.111618
6401050007001300;64010500070013;64;1;050;007;0013;0;KALIMANTAN TIMUR;PASER;KUARO;SANDELEY;RT 013;-1.68919;116.109378
6401050007100100;64010500071001;64;1;050;007;1001;0;KALIMANTAN TIMUR;PASER;KUARO;SANDELEY;PERKEBUNAN SAWIT;-1.68634;116.105997
6401050007100200;64010500071002;64;1;050;007;1002;0;KALIMANTAN TIMUR;PASER;KUARO;SANDELEY;PERKEBUNAN SAWIT;-1.70951;116.160561
6401050008000100;64010500080001;64;1;050;008;0001;0;KALIMANTAN TIMUR;PASER;KUARO;KERTA BUMI;RT 001;-1.74709;116.072075
6401050008000200;64010500080002;64;1;050;008;0002;0;KALIMANTAN TIMUR;PASER;KUARO;KERTA BUMI;RT 002;-1.745;116.071893
6401050008000300;64010500080003;64;1;050;008;0003;0;KALIMANTAN TIMUR;PASER;KUARO;KERTA BUMI;RT 003;-1.74296;116.073141
6401050008000400;64010500080004;64;1;050;008;0004;0;KALIMANTAN TIMUR;PASER;KUARO;KERTA BUMI;RT 004;-1.74133;116.073215
6401050008000500;64010500080005;64;1;050;008;0005;0;KALIMANTAN TIMUR;PASER;KUARO;KERTA BUMI;RT 005;-1.73966;116.073018
6401050008000600;64010500080006;64;1;050;008;0006;0;KALIMANTAN TIMUR;PASER;KUARO;KERTA BUMI;RT 006;-1.73793;116.07238
6401050008000700;64010500080007;64;1;050;008;0007;0;KALIMANTAN TIMUR;PASER;KUARO;KERTA BUMI;RT 007;-1.73839;116.077236
6401050008000800;64010500080008;64;1;050;008;0008;0;KALIMANTAN TIMUR;PASER;KUARO;KERTA BUMI;RT 008;-1.73588;116.074155
6401050008000900;64010500080009;64;1;050;008;0009;0;KALIMANTAN TIMUR;PASER;KUARO;KERTA BUMI;RT 009;-1.73632;116.078392
6401050008001000;64010500080010;64;1;050;008;0010;0;KALIMANTAN TIMUR;PASER;KUARO;KERTA BUMI;RT 010;-1.73398;116.074508
6401050008001100;64010500080011;64;1;050;008;0011;0;KALIMANTAN TIMUR;PASER;KUARO;KERTA BUMI;RT 011;-1.73455;116.078535
6401050008001200;64010500080012;64;1;050;008;0012;0;KALIMANTAN TIMUR;PASER;KUARO;KERTA BUMI;RT 012;-1.73306;116.079016
6401050008001300;64010500080013;64;1;050;008;0013;0;KALIMANTAN TIMUR;PASER;KUARO;KERTA BUMI;RT 013;-1.73634;116.081354
6401050008100100;64010500081001;64;1;050;008;1001;0;KALIMANTAN TIMUR;PASER;KUARO;KERTA BUMI;PERKEBUNAN KELAPA SAWIT;-1.74169;116.078896
6401050009000100;64010500090001;64;1;050;009;0001;0;KALIMANTAN TIMUR;PASER;KUARO;PADANG JAYA;RT 001;-1.80489;116.067287
6401050009000200;64010500090002;64;1;050;009;0002;0;KALIMANTAN TIMUR;PASER;KUARO;PADANG JAYA;RT 002;-1.80138;116.054705
6401050009000300;64010500090003;64;1;050;009;0003;0;KALIMANTAN TIMUR;PASER;KUARO;PADANG JAYA;RT 003;-1.79578;116.060716
6401050009000400;64010500090004;64;1;050;009;0004;0;KALIMANTAN TIMUR;PASER;KUARO;PADANG JAYA;RT 004;-1.79563;116.053653
6401050009000500;64010500090005;64;1;050;009;0005;0;KALIMANTAN TIMUR;PASER;KUARO;PADANG JAYA;RT 005;-1.79364;116.057764
6401050009000600;64010500090006;64;1;050;009;0006;0;KALIMANTAN TIMUR;PASER;KUARO;PADANG JAYA;RT 006;-1.7919;116.05363
6401050009000700;64010500090007;64;1;050;009;0007;0;KALIMANTAN TIMUR;PASER;KUARO;PADANG JAYA;RT 007;-1.79315;116.061082
6401050009000800;64010500090008;64;1;050;009;0008;0;KALIMANTAN TIMUR;PASER;KUARO;PADANG JAYA;RT 008;-1.79157;116.060145
6401050009000900;64010500090009;64;1;050;009;0009;0;KALIMANTAN TIMUR;PASER;KUARO;PADANG JAYA;RT 009;-1.79036;116.060451
6401050009001000;64010500090010;64;1;050;009;0010;0;KALIMANTAN TIMUR;PASER;KUARO;PADANG JAYA;RT 010;-1.78986;116.054529
6401050009001100;64010500090011;64;1;050;009;0011;0;KALIMANTAN TIMUR;PASER;KUARO;PADANG JAYA;RT 011;-1.78739;116.060682
6401050009001200;64010500090012;64;1;050;009;0012;0;KALIMANTAN TIMUR;PASER;KUARO;PADANG JAYA;RT 012;-1.78683;116.055524
6401050009100100;64010500091001;64;1;050;009;1001;0;KALIMANTAN TIMUR;PASER;KUARO;PADANG JAYA;PERKEBUNAN SAWIT;-1.79495;116.075822
6401050009100200;64010500091002;64;1;050;009;1002;0;KALIMANTAN TIMUR;PASER;KUARO;PADANG JAYA;SAWAH;-1.81155;116.066173
6401050009100300;64010500091003;64;1;050;009;1003;0;KALIMANTAN TIMUR;PASER;KUARO;PADANG JAYA;PERKEBUNAN SAWIT;-1.80825;116.055642
6401050010000100;64010500100001;64;1;050;010;0001;0;KALIMANTAN TIMUR;PASER;KUARO;HARAPAN BARU;RT 001;-1.76971;116.416938
6401050010000200;64010500100002;64;1;050;010;0002;0;KALIMANTAN TIMUR;PASER;KUARO;HARAPAN BARU;RT 002;-1.7718;116.419334
6401050010000300;64010500100003;64;1;050;010;0003;0;KALIMANTAN TIMUR;PASER;KUARO;HARAPAN BARU;RT 003;-1.7695;116.420132
6401050010000400;64010500100004;64;1;050;010;0004;0;KALIMANTAN TIMUR;PASER;KUARO;HARAPAN BARU;RT 004;-1.79488;116.399816
6401050011000100;64010500110001;64;1;050;011;0001;0;KALIMANTAN TIMUR;PASER;KUARO;KENDAROM;RT 001 DUSUN 1;-1.77765;116.103956
6401050011000200;64010500110002;64;1;050;011;0002;0;KALIMANTAN TIMUR;PASER;KUARO;KENDAROM;RT 002 DUSUN 1;-1.77854;116.101287
6401050011000300;64010500110003;64;1;050;011;0003;0;KALIMANTAN TIMUR;PASER;KUARO;KENDAROM;RT 003 DUSUN 1;-1.77834;116.09782
6401050011000400;64010500110004;64;1;050;011;0004;0;KALIMANTAN TIMUR;PASER;KUARO;KENDAROM;RT 004 DUSUN 1;-1.77505;116.101163
6401050011000500;64010500110005;64;1;050;011;0005;0;KALIMANTAN TIMUR;PASER;KUARO;KENDAROM;RT 005 DUSUN 1;-1.77137;116.10069
6401050011000600;64010500110006;64;1;050;011;0006;0;KALIMANTAN TIMUR;PASER;KUARO;KENDAROM;RT 006 DUSUN 1;-1.77546;116.097929
6401050011000700;64010500110007;64;1;050;011;0007;0;KALIMANTAN TIMUR;PASER;KUARO;KENDAROM;RT 007 DUSUN 2;-1.77228;116.098491
6401050011000800;64010500110008;64;1;050;011;0008;0;KALIMANTAN TIMUR;PASER;KUARO;KENDAROM;RT 008 DUSUN 2;-1.76976;116.100408
6401050011000900;64010500110009;64;1;050;011;0009;0;KALIMANTAN TIMUR;PASER;KUARO;KENDAROM;RT 009 DUSUN 2;-1.7716;116.096725
6401050011001000;64010500110010;64;1;050;011;0010;0;KALIMANTAN TIMUR;PASER;KUARO;KENDAROM;RT 010 DUSUN 2;-1.76835;116.099314
6401050011001100;64010500110011;64;1;050;011;0011;0;KALIMANTAN TIMUR;PASER;KUARO;KENDAROM;RT 011 DUSUN 2;-1.76643;116.09956
6401050011100100;64010500111001;64;1;050;011;1001;0;KALIMANTAN TIMUR;PASER;KUARO;KENDAROM;PERKEBUNAN SAWIT;-1.77051;116.084669
6401050012000100;64010500120001;64;1;050;012;0001;0;KALIMANTAN TIMUR;PASER;KUARO;KLEMPANG SARI;RT 001;-1.83109;116.091488
6401050012000200;64010500120002;64;1;050;012;0002;0;KALIMANTAN TIMUR;PASER;KUARO;KLEMPANG SARI;RT 002;-1.83732;116.099254
6401050012000300;64010500120003;64;1;050;012;0003;0;KALIMANTAN TIMUR;PASER;KUARO;KLEMPANG SARI;RT 003;-1.83708;116.096242
6401050012000400;64010500120004;64;1;050;012;0004;0;KALIMANTAN TIMUR;PASER;KUARO;KLEMPANG SARI;RT 004;-1.83756;116.093641
6401050012000500;64010500120005;64;1;050;012;0005;0;KALIMANTAN TIMUR;PASER;KUARO;KLEMPANG SARI;RT 005;-1.83501;116.099433
6401050012000600;64010500120006;64;1;050;012;0006;0;KALIMANTAN TIMUR;PASER;KUARO;KLEMPANG SARI;RT 006;-1.83378;116.097133
6401050012000700;64010500120007;64;1;050;012;0007;0;KALIMANTAN TIMUR;PASER;KUARO;KLEMPANG SARI;RT 007;-1.83139;116.097827
6401050012100100;64010500121001;64;1;050;012;1001;0;KALIMANTAN TIMUR;PASER;KUARO;KLEMPANG SARI;PERKEBUNAN SAWIT;-1.83967;116.109977
6401050013000100;64010500130001;64;1;050;013;0001;0;KALIMANTAN TIMUR;PASER;KUARO;KELUANG PASER JAYA;RT 001;-1.86313;116.122319
6401050013000200;64010500130002;64;1;050;013;0002;0;KALIMANTAN TIMUR;PASER;KUARO;KELUANG PASER JAYA;RT 002;-1.86525;116.120913
6401050013000300;64010500130003;64;1;050;013;0003;0;KALIMANTAN TIMUR;PASER;KUARO;KELUANG PASER JAYA;RT 003;-1.86487;116.12385
6401050013000400;64010500130004;64;1;050;013;0004;0;KALIMANTAN TIMUR;PASER;KUARO;KELUANG PASER JAYA;RT 004;-1.86686;116.123052
6401050013000500;64010500130005;64;1;050;013;0005;0;KALIMANTAN TIMUR;PASER;KUARO;KELUANG PASER JAYA;RT 005;-1.86654;116.11792
6401050013000600;64010500130006;64;1;050;013;0006;0;KALIMANTAN TIMUR;PASER;KUARO;KELUANG PASER JAYA;RT 006;-1.86853;116.122844
6401050013000700;64010500130007;64;1;050;013;0007;0;KALIMANTAN TIMUR;PASER;KUARO;KELUANG PASER JAYA;RT 007;-1.87039;116.122728
6401050013000800;64010500130008;64;1;050;013;0008;0;KALIMANTAN TIMUR;PASER;KUARO;KELUANG PASER JAYA;RT 008;-1.87076;116.117733
6401050013000900;64010500130009;64;1;050;013;0009;0;KALIMANTAN TIMUR;PASER;KUARO;KELUANG PASER JAYA;RT 009;-1.87255;116.12244
6401050013001000;64010500130010;64;1;050;013;0010;0;KALIMANTAN TIMUR;PASER;KUARO;KELUANG PASER JAYA;RT 010;-1.87433;116.117864
6401050013001100;64010500130011;64;1;050;013;0011;0;KALIMANTAN TIMUR;PASER;KUARO;KELUANG PASER JAYA;RT 011;-1.89439;116.127619
6401050013001200;64010500130012;64;1;050;013;0012;0;KALIMANTAN TIMUR;PASER;KUARO;KELUANG PASER JAYA;RT 012;-1.88689;116.106898
6401050013100100;64010500131001;64;1;050;013;1001;0;KALIMANTAN TIMUR;PASER;KUARO;KELUANG PASER JAYA;PERKEBUNAN SAWIT;-1.86778;116.108351
6401060001000100;64010600010001;64;1;060;001;0001;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;RT 001;-1.66411;116.153984
6401060001000200;64010600010002;64;1;060;001;0002;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;RT 002;-1.65715;116.152363
6401060001000300;64010600010003;64;1;060;001;0003;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;RT 003;-1.67037;116.14871
6401060001000400;64010600010004;64;1;060;001;0004;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;RT 004;-1.67144;116.152749
6401060001000500;64010600010005;64;1;060;001;0005;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;RT 005;-1.66834;116.147435
6401060001000600;64010600010006;64;1;060;001;0006;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;RT 006;-1.64845;116.15716
6401060001000700;64010600010007;64;1;060;001;0007;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;RT 007;-1.63427;116.148566
6401060001000800;64010600010008;64;1;060;001;0008;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;RT 008;-1.6235;116.132771
6401060001000900;64010600010009;64;1;060;001;0009;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;RT 009;-1.66661;116.143306
6401060001001000;64010600010010;64;1;060;001;0010;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;RT 010;-1.67205;116.12419
6401060001001100;64010600010011;64;1;060;001;0011;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;RT 011;-1.6602;116.124214
6401060001001200;64010600010012;64;1;060;001;0012;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;RT 012;-1.66443;116.135462
6401060001001300;64010600010013;64;1;060;001;0013;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;RT 013;-1.65601;116.122483
6401060001001400;64010600010014;64;1;060;001;0014;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;RT 014;-1.65112;116.107342
6401060001001500;64010600010015;64;1;060;001;0015;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;RT 015;-1.62989;116.100612
6401060001001700;64010600010017;64;1;060;001;0017;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;RT 017;-1.67079;116.133082
6401060001100200;64010600011002;64;1;060;001;1002;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;KEBUN SAWIT (HGU PTPN XIII);-1.67019;116.10811
6401060001100300;64010600011003;64;1;060;001;1003;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;KEBUN SAWIT (KKPA KARU);-1.66823;116.163447
6401060001100400;64010600011004;64;1;060;001;1004;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;KEBUN SAWIT (PIRKLOK;-1.66614;116.178607
6401060001100500;64010600011005;64;1;060;001;1005;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;KEBUN SAWIT (PIRLOK / KKPA);-1.64509;116.138192
6401060001100600;64010600011006;64;1;060;001;1006;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;KEBUN SAWIT (HGU PTP.N XIII);-1.63311;116.133721
6401060001100700;64010600011007;64;1;060;001;1007;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;KEBUN SAWIT (HGU PTP.N XIII);-1.63864;116.120477
6401060001200100;64010600012001;64;1;060;001;2001;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;HUTAN;-1.66111;116.062338
6401060001200800;64010600012008;64;1;060;001;2008;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;HUTAN (AIR TERJUN DOYAM GERIGU);-1.62504;116.058441
6401060002000100;64010600020001;64;1;060;002;0001;0;KALIMANTAN TIMUR;PASER;LONG IKIS;LOMBOK;RT 001;-1.60824;116.16149
6401060002000200;64010600020002;64;1;060;002;0002;0;KALIMANTAN TIMUR;PASER;LONG IKIS;LOMBOK;RT 002;-1.62425;116.164479
6401060002000300;64010600020003;64;1;060;002;0003;0;KALIMANTAN TIMUR;PASER;LONG IKIS;LOMBOK;RT 003;-1.60876;116.158831
6401060002000400;64010600020004;64;1;060;002;0004;0;KALIMANTAN TIMUR;PASER;LONG IKIS;LOMBOK;RT 004;-1.6324;116.162169
6401060002000500;64010600020005;64;1;060;002;0005;0;KALIMANTAN TIMUR;PASER;LONG IKIS;LOMBOK;RT 005;-1.61264;116.153151
6401060002000600;64010600020006;64;1;060;002;0006;0;KALIMANTAN TIMUR;PASER;LONG IKIS;LOMBOK;RT 006;-1.63045;116.157054
6401060002000700;64010600020007;64;1;060;002;0007;0;KALIMANTAN TIMUR;PASER;LONG IKIS;LOMBOK;RT 007;-1.60896;116.12739
6401060002000800;64010600020008;64;1;060;002;0008;0;KALIMANTAN TIMUR;PASER;LONG IKIS;LOMBOK;RT 008;-1.61251;116.166743
6401060002000900;64010600020009;64;1;060;002;0009;0;KALIMANTAN TIMUR;PASER;LONG IKIS;LOMBOK;RT 009;-1.62243;116.151585
6401060002100200;64010600021002;64;1;060;002;1002;0;KALIMANTAN TIMUR;PASER;LONG IKIS;LOMBOK;SAWIT PTPN;-1.57386;116.115596
6401060002100300;64010600021003;64;1;060;002;1003;0;KALIMANTAN TIMUR;PASER;LONG IKIS;LOMBOK;KEBUN KELAPA SAWIT;-1.59377;116.083966
6401060002200100;64010600022001;64;1;060;002;2001;0;KALIMANTAN TIMUR;PASER;LONG IKIS;LOMBOK;HUTAN;-1.56666;116.082776
6401060003000100;64010600030001;64;1;060;003;0001;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAWIT JAYA;RT 001;-1.5935;116.157759
6401060003000200;64010600030002;64;1;060;003;0002;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAWIT JAYA;RT 002;-1.59354;116.152975
6401060003000300;64010600030003;64;1;060;003;0003;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAWIT JAYA;RT 003;-1.59127;116.158536
6401060003000400;64010600030004;64;1;060;003;0004;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAWIT JAYA;RT 004;-1.59146;116.152833
6401060003000500;64010600030005;64;1;060;003;0005;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAWIT JAYA;RT 005;-1.5893;116.158295
6401060003000600;64010600030006;64;1;060;003;0006;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAWIT JAYA;RT 006;-1.58925;116.152665
6401060003000700;64010600030007;64;1;060;003;0007;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SAWIT JAYA;RT 007;-1.58723;116.15587
